18	0.5
0		0		0.3090081824816504		0.5877702605258085		0.8090006559383217		0.95104506302846		0.999999998926914		0.9510736937458322		0.8090551149629135		0.5878452173406992		0.3090963002207636		9.265358966049026e-05		0		0		0		0		0		0		0		0		0		
0.3		-0.03708098189779805		0.1272328055251593		0.427416815615111		0.6857647372894988		0.8769891553173792		0.982372786317386		0.9916005496867016		0.9037692204933803		0.7274758382537544		0.479976218034065		0.1484255224033492		4.447372303703532e-05		0		0		0		0		0		0		0		0		
0.6		-0.03899976507760986		0.01234010635134555		0.2523267401710076		0.5388108047224469		0.7725553989439958		0.9306813118330648		0.9977109827726286		0.9670834643749296		0.8417966161551376		0.6385621192152018		0.3253755821477303		0.07127271393635132		2.134738705777695e-05		0		0		0		0		0		0		0.004449717827735766		
0.8999999999999999		-0.02430479785451861		-0.0411014279929125		0.1027550681913971		0.3732491024311702		0.6413828841709641		0.8467373131335639		0.969212042929362		0.9968190949922001		0.9263224429334301		0.7736970621944675		0.5061974641254821		0.2017922546637284		0.03422456501716561		1.024674578773294e-05		0		0		0		0		-0.0005339661393282919		0.007527791219064073		
1.2		-0.007009559482591657		-0.05030182506860058		0.001244665914155743		0.2112359121873039		0.4880361374603511		0.7334702196560202		0.9071113263798383		0.9920273082490902		0.9784758816103152		0.8790571967174478		0.6711258963340055		0.3680148779629577		0.1187627742400811		0.01643434912554364		4.91843797811181e-06		0		0		6.407593671939503e-05		-0.001245073275457796		0.007478058375865661		
1.5		0.005139568959788926		-0.03570711650524706		-0.04869659931034508		0.0772240869434271		0.3257199394658081		0.594824927395241		0.8135736773280954		0.9528938081485023		0.9969108085840712		0.9517299215120372		0.8073062427225836		0.5434184192278058		0.2506831950408064		0.06752352486302948		0.00789163538056694		2.360850229493668e-06		-7.689112406327404e-06		0.0001904173925553483		-0.001663457451771559		0.00502946932624528		
1.8		0.009988323391492294		-0.01454196954541803		-0.05757212991435069		-0.01303734476106927		0.1741493317035333		0.4394046831971706		0.6918558616618764		0.8807381053024388		0.9812043548236421		0.9907475887613478		0.9082961473608946		0.7052128014077391		0.4131752630718993		0.1625959932862579		0.03746165527578945		0.003790418620307766		-2.663791093653437e-05		0.0003177912514929728		-0.001576748739856664		0.00180365251677196		
2.1		0.009003316524055772		0.002396190308570846		-0.04226182715565678		-0.05687644281039665		0.0524690848212876		0.28178797306446		0.5480134267619502		0.7780186784124244		0.9318353669809398		0.9960610094393034		0.9722428407474909		0.8377373120655546		0.5834227938473795		0.297890163344622		0.1015666859194721		0.02041065899868829		0.001764217724569189		0.0003798100524887658		-0.001073017694804273		-0.0008011005913762199		
2.4		0.005090051454506608		0.01092657298771093		-0.01907222489425874		-0.06298289061192362		-0.02753503503110153		0.1397678522640384		0.3926245787890981		0.6491581549919749		0.8502962793730489		0.9680908813023064		0.9998162251613933		0.9328177080190651		0.7397576782524344		0.4585046432769636		0.2055406783140381		0.06160312487355881		0.01088063845679601		0.001218665064762534		-0.0004082904285149808		-0.002108150854873524		
2.7		0.0009345317620196264		0.01172489839760921		0.0005964779752064883		-0.04615951373714313		-0.06462635218531293		0.02911965917936411		0.2404693209127242		0.5018854634888651		0.7396146274386225		0.9077424311131723		0.9926278821661111		0.9881441998193783		0.8661768567374737		0.6238617758607407		0.3442358879090999		0.1367798488950004		0.03638686874388617		0.006051646952131903		0.0005766314594212512		-0.002156002127347039		
3		-0.001843768501147124		0.007880932863214538		0.01154883878344175		-0.02150061710143494		-0.06701179109395267		-0.04124038568368409		0.1076515461715745		0.3478782153783466		0.6053292923017929		0.8168548312230358		0.9524209075423085		1.004932448515639		0.9537989911219958		0.7737281212357694		0.5033510388075794		0.2484059052399018		0.08821572583143153		0.02126955527129923		0.003532554926334559		-0.00121520207242226		
3.299999999999999		-0.002709020779082589		0.002772927497893676		0.01375417864791789		-0.0001755373975920026		-0.04825899622677639		-0.07147769210324403		0.007356218576237715		0.2016752849282824		0.4563697107079895		0.6990546433825267		0.881047805992258		0.9858629237356773		0.9999515550572915		0.892607388672541		0.6637254544012318		0.3900023908814035		0.1731405524147132		0.05553215718155849		0.01261604593176842		0.001139149258427997		
3.599999999999999		-0.001519732954314659		-0.001176157813057837		0.01015474402136746		0.01228074136375487		-0.02239269248359177		-0.06979278736407737		-0.05380234651215889		0.07783880198573609		0.3049941944127856		0.5607266961855811		0.7811132738103765		0.9338610314602422		1.006070311989087		0.9715984206497783		0.8064355504738395		0.5474128819869238		0.2913472423067031		0.1171341202434475		0.0345930069324685		0.007109840066132669		
3.899999999999999		0.00258123307854924		-0.002700782100992147		0.004460791459756826		0.01542107470109051		-6.143285120711016e-05		-0.0489595947236745		-0.07727469594082717		-0.01260759638449943		0.1652717058350663		0.4115287060196638		0.6569979856324908		0.8518769941248453		0.9755464842959584		1.007964472913759		0.91679644837672		0.7024716396222699		0.4351643240007997		0.2106613524311277		0.07751072134569874		0.02133730892442755		
